date,tem
2020-07-18 20:00:00,13.9
2020-07-18 23:00:00,10.1
2020-07-19 02:00:00,13.4
2020-07-19 05:00:00,17.1
2020-07-19 08:00:00,19.8
2020-07-19 11:00:00,20.6
2020-07-19 14:00:00,17.4
2020-07-19 17:00:00,14.9
2020-07-19 20:00:00,12.3
2020-07-19 23:00:00,11.8
2020-07-20 02:00:00,13.5
2020-07-20 05:00:00,17.4
2020-07-20 08:00:00,20.1
2020-07-20 11:00:00,19.1
2020-07-20 14:00:00,15.7
2020-07-20 17:00:00,13.6
2020-07-20 20:00:00,10.9
2020-07-20 23:00:00,9.5
2020-07-21 02:00:00,11.5
2020-07-21 05:00:00,15.5
2020-07-21 08:00:00,17.5
2020-07-21 11:00:00,16.8
2020-07-21 14:00:00,14.4
2020-07-21 17:00:00,12.4
2020-07-21 20:00:00,9.4
2020-07-21 23:00:00,8.6
2020-07-22 02:00:00,9.7
2020-07-22 05:00:00,12.8
2020-07-22 08:00:00,13.2
2020-07-22 11:00:00,14.9
2020-07-22 14:00:00,12.2
2020-07-22 17:00:00,9.1
2020-07-22 20:00:00,5.6
2020-07-22 23:00:00,3.8
2020-07-23 02:00:00,7.6
2020-07-23 05:00:00,11.8
2020-07-23 08:00:00,14.3
2020-07-23 11:00:00,15.2
2020-07-23 14:00:00,12.5
2020-07-23 17:00:00,11.3
2020-07-23 20:00:00,10.5
2020-07-23 23:00:00,8.8
2020-07-24 02:00:00,9.9
2020-07-24 05:00:00,16.4
2020-07-24 08:00:00,18.0
2020-07-24 11:00:00,20.6
2020-07-24 14:00:00,18.4
2020-07-24 17:00:00,14.3
2020-07-24 20:00:00,12.1
2020-07-24 23:00:00,11.5
2020-07-25 02:00:00,14.4
2020-07-25 05:00:00,19.4
2020-07-25 08:00:00,20.2
2020-07-25 11:00:00,18.2
2020-07-25 14:00:00,16.6
2020-07-25 17:00:00,13.6
2020-07-25 20:00:00,10.3
2020-07-25 23:00:00,7.7
2020-07-26 02:00:00,12.1
2020-07-26 05:00:00,17.4
2020-07-26 08:00:00,21.9
2020-07-26 11:00:00,22.4
2020-07-26 14:00:00,19.1
2020-07-26 17:00:00,15.0
2020-07-26 20:00:00,12.3
2020-07-26 23:00:00,10.1
2020-07-27 02:00:00,12.9
2020-07-27 05:00:00,18.1
2020-07-27 08:00:00,22.7
2020-07-27 11:00:00,23.2
2020-07-27 14:00:00,20.7
2020-07-27 17:00:00,16.4
2020-07-27 20:00:00,14.5
2020-07-27 23:00:00,12.5
2020-07-28 02:00:00,13.7
2020-07-28 05:00:00,18.6
2020-07-28 08:00:00,22.0
2020-07-28 11:00:00,24.3
2020-07-28 14:00:00,20.9
2020-07-28 17:00:00,16.8
2020-07-28 20:00:00,14.4
2020-07-28 23:00:00,10.8
2020-07-29 02:00:00,13.3
2020-07-29 05:00:00,18.5
2020-07-29 08:00:00,22.5
2020-07-29 11:00:00,22.6
2020-07-29 14:00:00,20.3
2020-07-29 17:00:00,16.9
2020-07-29 20:00:00,14.2
2020-07-29 23:00:00,13.3
2020-07-30 02:00:00,12.9
2020-07-30 05:00:00,17.1
2020-07-30 08:00:00,19.6
2020-07-30 11:00:00,17.8
2020-07-30 14:00:00,12.7
2020-07-30 17:00:00,12.4
2020-07-30 20:00:00,10.4
2020-07-30 23:00:00,7.5
2020-07-31 02:00:00,9.3
2020-07-31 05:00:00,13.8
2020-07-31 08:00:00,19.3
2020-07-31 11:00:00,21.2
2020-07-31 14:00:00,18.7
2020-07-31 17:00:00,14.8
2020-07-31 20:00:00,13.2
2020-07-31 23:00:00,10.2
2020-08-01 02:00:00,13.5
2020-08-01 05:00:00,17.5
2020-08-01 08:00:00,21.3
2020-08-01 11:00:00,23.0
2020-08-01 14:00:00,19.1
2020-08-01 17:00:00,16.2
2020-08-01 20:00:00,13.5
2020-08-01 23:00:00,11.9
2020-08-02 02:00:00,13.9
2020-08-02 05:00:00,18.0
2020-08-02 08:00:00,21.6
2020-08-02 11:00:00,23.5
2020-08-02 14:00:00,20.1
2020-08-02 17:00:00,16.8
2020-08-02 20:00:00,12.6
2020-08-02 23:00:00,11.1
2020-08-03 02:00:00,14.4
2020-08-03 05:00:00,18.8
2020-08-03 08:00:00,22.5
2020-08-03 11:00:00,23.3
2020-08-03 14:00:00,18.8
2020-08-03 17:00:00,15.7
2020-08-03 20:00:00,13.6
2020-08-03 23:00:00,11.2
2020-08-04 02:00:00,13.2
2020-08-04 05:00:00,17.3
2020-08-04 08:00:00,21.7
2020-08-04 11:00:00,21.5
2020-08-04 14:00:00,18.6
2020-08-04 17:00:00,15.0
2020-08-04 20:00:00,13.5
2020-08-04 23:00:00,10.6
2020-08-05 02:00:00,13.7
2020-08-05 05:00:00,16.9
2020-08-05 08:00:00,21.0
2020-08-05 11:00:00,22.2
2020-08-05 14:00:00,19.3
2020-08-05 17:00:00,16.3
2020-08-05 20:00:00,14.3
2020-08-05 23:00:00,12.2
2020-08-06 02:00:00,13.9
2020-08-06 05:00:00,18.6
2020-08-06 08:00:00,22.9
2020-08-06 11:00:00,24.3
2020-08-06 14:00:00,20.6
2020-08-06 17:00:00,14.5
2020-08-06 20:00:00,14.6
2020-08-06 23:00:00,12.5
2020-08-07 02:00:00,12.1
2020-08-07 05:00:00,17.1
2020-08-07 08:00:00,18.5
2020-08-07 11:00:00,16.7
2020-08-07 14:00:00,13.2
2020-08-07 17:00:00,13.6
2020-08-07 20:00:00,11.8
2020-08-07 23:00:00,10.6
2020-08-08 02:00:00,10.8
2020-08-08 05:00:00,15.6
2020-08-08 08:00:00,21.4
2020-08-08 11:00:00,23.6
2020-08-08 14:00:00,20.3
2020-08-08 17:00:00,17.7
2020-08-08 20:00:00,14.8
2020-08-08 23:00:00,13.7
2020-08-09 02:00:00,13.9
2020-08-09 05:00:00,18.0
2020-08-09 08:00:00,21.5
2020-08-09 11:00:00,22.6
2020-08-09 14:00:00,20.2
2020-08-09 17:00:00,18.3
2020-08-09 20:00:00,15.8
2020-08-09 23:00:00,14.1
2020-08-10 02:00:00,15.1
2020-08-10 05:00:00,19.4
2020-08-10 08:00:00,21.5
2020-08-10 11:00:00,23.0
2020-08-10 14:00:00,19.1
2020-08-10 17:00:00,16.2
2020-08-10 20:00:00,13.8
2020-08-10 23:00:00,13.8
2020-08-11 02:00:00,13.1
2020-08-11 05:00:00,19.0
2020-08-11 08:00:00,23.0
2020-08-11 11:00:00,24.3
2020-08-11 14:00:00,21.5
2020-08-11 17:00:00,18.2
2020-08-11 20:00:00,16.0
2020-08-11 23:00:00,13.7
2020-08-12 02:00:00,15.3
2020-08-12 05:00:00,19.8
2020-08-12 08:00:00,23.0
2020-08-12 11:00:00,24.7
2020-08-12 14:00:00,21.4
2020-08-12 17:00:00,17.9
2020-08-12 20:00:00,16.0
2020-08-12 23:00:00,13.8
2020-08-13 02:00:00,15.2
2020-08-13 05:00:00,19.1
2020-08-13 08:00:00,22.6
2020-08-13 11:00:00,23.4
2020-08-13 14:00:00,20.5
2020-08-13 17:00:00,17.6
2020-08-13 20:00:00,15.4
2020-08-13 23:00:00,12.6
2020-08-14 02:00:00,14.5
2020-08-14 05:00:00,19.1
2020-08-14 08:00:00,22.5
2020-08-14 11:00:00,24.6
2020-08-14 14:00:00,20.8
2020-08-14 17:00:00,17.2
2020-08-14 20:00:00,14.2
2020-08-14 23:00:00,12.3
2020-08-15 02:00:00,13.9
2020-08-15 05:00:00,18.3
2020-08-15 08:00:00,21.7
2020-08-15 11:00:00,23.8
2020-08-15 14:00:00,20.8
2020-08-15 17:00:00,17.1
2020-08-15 20:00:00,14.7
2020-08-15 23:00:00,13.0
2020-08-16 02:00:00,14.3
2020-08-16 05:00:00,19.1
2020-08-16 08:00:00,23.2
2020-08-16 11:00:00,24.8
2020-08-16 14:00:00,21.3
2020-08-16 17:00:00,18.8
2020-08-16 20:00:00,15.9
2020-08-16 23:00:00,14.5
2020-08-17 02:00:00,15.7
2020-08-17 05:00:00,19.5
2020-08-17 08:00:00,22.9
2020-08-17 11:00:00,24.8
2020-08-17 14:00:00,21.0
2020-08-17 17:00:00,17.3
2020-08-17 20:00:00,14.9
2020-08-17 23:00:00,11.2
2020-08-18 02:00:00,14.7
2020-08-18 05:00:00,19.7
2020-08-18 08:00:00,24.4
2020-08-18 11:00:00,20.9
2020-08-18 14:00:00,19.0
2020-08-18 17:00:00,15.8
2020-08-18 20:00:00,15.5
2020-08-18 23:00:00,13.2
2020-08-19 02:00:00,14.5
2020-08-19 05:00:00,18.9
2020-08-19 08:00:00,22.0
2020-08-19 11:00:00,23.3
2020-08-19 14:00:00,17.6
2020-08-19 17:00:00,15.5
2020-08-19 20:00:00,13.4
2020-08-19 23:00:00,12.8
2020-08-20 02:00:00,13.8
2020-08-20 05:00:00,17.8
2020-08-20 08:00:00,20.4
2020-08-20 11:00:00,20.7
2020-08-20 14:00:00,18.0
2020-08-20 17:00:00,15.9
2020-08-20 20:00:00,13.7
2020-08-20 23:00:00,12.9
2020-08-21 02:00:00,14.0
2020-08-21 05:00:00,15.7
2020-08-21 08:00:00,20.0
2020-08-21 11:00:00,20.1
2020-08-21 14:00:00,16.5
2020-08-21 17:00:00,16.242857142857144
2020-08-21 20:00:00,15.985714285714286
2020-08-21 23:00:00,15.72857142857143
2020-08-22 02:00:00,15.471428571428572
2020-08-22 05:00:00,15.7
2020-08-22 08:00:00,19.6
2020-08-22 11:00:00,21.3
2020-08-22 14:00:00,18.1
2020-08-22 17:00:00,15.3
2020-08-22 20:00:00,13.5
2020-08-22 23:00:00,9.7
2020-08-23 02:00:00,12.3
2020-08-23 05:00:00,17.5
2020-08-23 08:00:00,21.2
2020-08-23 11:00:00,22.3
2020-08-23 14:00:00,19.6
2020-08-23 17:00:00,16.5
2020-08-23 20:00:00,15.4
2020-08-23 23:00:00,12.9
2020-08-24 02:00:00,14.0
2020-08-24 05:00:00,19.6
2020-08-24 08:00:00,22.2
2020-08-24 11:00:00,23.4
2020-08-24 14:00:00,20.4
2020-08-24 17:00:00,17.8
2020-08-24 20:00:00,15.0
2020-08-24 23:00:00,12.1
2020-08-25 02:00:00,13.9
2020-08-25 05:00:00,19.3
2020-08-25 08:00:00,21.8
2020-08-25 11:00:00,19.4
2020-08-25 14:00:00,17.5
2020-08-25 17:00:00,14.8
2020-08-25 20:00:00,12.7
2020-08-25 23:00:00,9.1
2020-08-26 02:00:00,11.4
2020-08-26 05:00:00,17.9
2020-08-26 08:00:00,21.1
2020-08-26 11:00:00,21.0
2020-08-26 14:00:00,17.3
2020-08-26 17:00:00,14.8
2020-08-26 20:00:00,13.1
2020-08-26 23:00:00,11.4
2020-08-27 02:00:00,12.8
2020-08-27 05:00:00,17.9
2020-08-27 08:00:00,20.8
2020-08-27 11:00:00,22.1
2020-08-27 14:00:00,17.4
2020-08-27 17:00:00,14.4
2020-08-27 20:00:00,11.5
2020-08-27 23:00:00,10.5
2020-08-28 02:00:00,11.9
2020-08-28 05:00:00,16.2
2020-08-28 08:00:00,19.7
2020-08-28 11:00:00,19.9
2020-08-28 14:00:00,15.8
2020-08-28 17:00:00,13.5
2020-08-28 20:00:00,11.4
2020-08-28 23:00:00,8.3
2020-08-29 02:00:00,10.0
2020-08-29 05:00:00,14.8
2020-08-29 08:00:00,18.8
2020-08-29 11:00:00,20.5
2020-08-29 14:00:00,16.2
2020-08-29 17:00:00,13.5
2020-08-29 20:00:00,11.6
2020-08-29 23:00:00,9.5
2020-08-30 02:00:00,11.3
2020-08-30 05:00:00,15.7
2020-08-30 08:00:00,20.0
2020-08-30 11:00:00,20.0
2020-08-30 14:00:00,17.2
2020-08-30 17:00:00,14.2
2020-08-30 20:00:00,11.5
2020-08-30 23:00:00,7.3
2020-08-31 02:00:00,10.5
2020-08-31 05:00:00,16.8
2020-08-31 08:00:00,20.9
2020-08-31 11:00:00,22.4
2020-08-31 14:00:00,17.9
2020-08-31 17:00:00,13.1
2020-08-31 20:00:00,8.9
2020-08-31 23:00:00,6.8
2020-09-01 02:00:00,10.8
2020-09-01 05:00:00,17.7
2020-09-01 08:00:00,22.5
2020-09-01 11:00:00,24.1
2020-09-01 14:00:00,19.1
2020-09-01 17:00:00,13.4
2020-09-01 20:00:00,10.3
2020-09-01 23:00:00,8.0
2020-09-02 02:00:00,11.4
2020-09-02 05:00:00,18.3
2020-09-02 08:00:00,22.8
2020-09-02 11:00:00,23.9
2020-09-02 14:00:00,19.5
2020-09-02 17:00:00,15.5
2020-09-02 20:00:00,13.7
2020-09-02 23:00:00,12.3
2020-09-03 02:00:00,13.4
2020-09-03 05:00:00,17.9
2020-09-03 08:00:00,22.0
2020-09-03 11:00:00,22.3
2020-09-03 14:00:00,17.6
2020-09-03 17:00:00,14.1
2020-09-03 20:00:00,12.1
2020-09-03 23:00:00,10.2
2020-09-04 02:00:00,12.6
2020-09-04 05:00:00,16.4
2020-09-04 08:00:00,20.4
2020-09-04 11:00:00,21.4
2020-09-04 14:00:00,17.0
2020-09-04 17:00:00,14.1
2020-09-04 20:00:00,12.8
2020-09-04 23:00:00,8.1
2020-09-05 02:00:00,10.3
2020-09-05 05:00:00,16.4
2020-09-05 08:00:00,19.9
2020-09-05 11:00:00,20.9
2020-09-05 14:00:00,16.7
2020-09-05 17:00:00,13.9
2020-09-05 20:00:00,11.9
2020-09-05 23:00:00,10.6
2020-09-06 02:00:00,11.6
2020-09-06 05:00:00,15.2
2020-09-06 08:00:00,16.8
2020-09-06 11:00:00,17.8
2020-09-06 14:00:00,14.6
2020-09-06 17:00:00,12.9
2020-09-06 20:00:00,11.3
2020-09-06 23:00:00,8.0
2020-09-07 02:00:00,10.7
2020-09-07 05:00:00,15.3
2020-09-07 08:00:00,18.7
2020-09-07 11:00:00,19.2
2020-09-07 14:00:00,14.5
2020-09-07 17:00:00,11.4
2020-09-07 20:00:00,9.0
2020-09-07 23:00:00,4.7
2020-09-08 02:00:00,8.3
2020-09-08 05:00:00,13.3
2020-09-08 08:00:00,17.6
2020-09-08 11:00:00,19.2
2020-09-08 14:00:00,14.0
2020-09-08 17:00:00,11.3
2020-09-08 20:00:00,6.7
2020-09-08 23:00:00,3.1
2020-09-09 02:00:00,5.7
2020-09-09 05:00:00,13.2
2020-09-09 08:00:00,18.1
2020-09-09 11:00:00,19.8
2020-09-09 14:00:00,14.8
2020-09-09 17:00:00,11.2
2020-09-09 20:00:00,6.6
2020-09-09 23:00:00,2.4
2020-09-10 02:00:00,6.4
2020-09-10 05:00:00,13.9
2020-09-10 08:00:00,18.2
2020-09-10 11:00:00,19.8
2020-09-10 14:00:00,14.1
2020-09-10 17:00:00,10.9
2020-09-10 20:00:00,7.4
2020-09-10 23:00:00,3.0
2020-09-11 02:00:00,7.1
2020-09-11 05:00:00,13.5
2020-09-11 08:00:00,18.1
2020-09-11 11:00:00,19.7
2020-09-11 14:00:00,14.0
2020-09-11 17:00:00,10.8
2020-09-11 20:00:00,8.5
2020-09-11 23:00:00,4.7
2020-09-12 02:00:00,5.8
2020-09-12 05:00:00,12.8
2020-09-12 08:00:00,17.6
2020-09-12 11:00:00,19.3
2020-09-12 14:00:00,14.0
2020-09-12 17:00:00,10.5
2020-09-12 20:00:00,6.0
2020-09-12 23:00:00,2.5
2020-09-13 02:00:00,6.4
2020-09-13 05:00:00,14.3
2020-09-13 08:00:00,18.4
2020-09-13 11:00:00,20.2
2020-09-13 14:00:00,14.9
2020-09-13 17:00:00,11.6
2020-09-13 20:00:00,6.6
2020-09-13 23:00:00,3.7
2020-09-14 02:00:00,7.5
2020-09-14 05:00:00,15.3
2020-09-14 08:00:00,18.8
2020-09-14 11:00:00,19.8
2020-09-14 14:00:00,14.9
2020-09-14 17:00:00,12.0
2020-09-14 20:00:00,10.0
2020-09-14 23:00:00,8.0
2020-09-15 02:00:00,9.7
2020-09-15 05:00:00,14.9
2020-09-15 08:00:00,18.3
2020-09-15 11:00:00,19.3
2020-09-15 14:00:00,14.5
2020-09-15 17:00:00,11.1
2020-09-15 20:00:00,8.1
2020-09-15 23:00:00,6.2
2020-09-16 02:00:00,8.6
2020-09-16 05:00:00,14.7
2020-09-16 08:00:00,19.1
2020-09-16 11:00:00,19.5
2020-09-16 14:00:00,15.1
2020-09-16 17:00:00,11.8
2020-09-16 20:00:00,7.7
2020-09-16 23:00:00,4.6
2020-09-17 02:00:00,9.0
2020-09-17 05:00:00,14.8
2020-09-17 08:00:00,18.1
2020-09-17 11:00:00,19.7
2020-09-17 14:00:00,14.6
2020-09-17 17:00:00,11.3
2020-09-17 20:00:00,9.0
2020-09-17 23:00:00,4.6
2020-09-18 02:00:00,6.9
2020-09-18 05:00:00,13.6
2020-09-18 08:00:00,18.0
2020-09-18 11:00:00,18.1
2020-09-18 14:00:00,12.8
2020-09-18 17:00:00,10.3
2020-09-18 20:00:00,8.0
2020-09-18 23:00:00,2.6
2020-09-19 02:00:00,4.4
2020-09-19 05:00:00,12.4
2020-09-19 08:00:00,17.2
2020-09-19 11:00:00,18.2
2020-09-19 14:00:00,11.8
2020-09-19 17:00:00,9.2
2020-09-19 20:00:00,6.2
2020-09-19 23:00:00,2.8
2020-09-20 02:00:00,4.3
2020-09-20 05:00:00,11.9
2020-09-20 08:00:00,15.9
2020-09-20 11:00:00,17.4
2020-09-20 14:00:00,11.5
2020-09-20 17:00:00,9.2
2020-09-20 20:00:00,3.0
2020-09-20 23:00:00,1.3
2020-09-21 02:00:00,5.5
2020-09-21 05:00:00,11.3
2020-09-21 08:00:00,14.7
2020-09-21 11:00:00,16.6
2020-09-21 14:00:00,11.8
2020-09-21 17:00:00,6.1
2020-09-21 20:00:00,4.3
2020-09-21 23:00:00,1.7
2020-09-22 02:00:00,3.7
2020-09-22 05:00:00,12.4
2020-09-22 08:00:00,16.3
2020-09-22 11:00:00,17.9
2020-09-22 14:00:00,12.6
2020-09-22 17:00:00,9.9
2020-09-22 20:00:00,7.6
2020-09-22 23:00:00,5.3
2020-09-23 02:00:00,7.1
2020-09-23 05:00:00,12.5
2020-09-23 08:00:00,16.8
2020-09-23 11:00:00,17.9
2020-09-23 14:00:00,12.5
2020-09-23 17:00:00,9.7
2020-09-23 20:00:00,6.6
2020-09-23 23:00:00,2.3
2020-09-24 02:00:00,5.1
2020-09-24 05:00:00,11.6
2020-09-24 08:00:00,15.2
2020-09-24 11:00:00,16.7
2020-09-24 14:00:00,11.3
2020-09-24 17:00:00,8.6
2020-09-24 20:00:00,6.0
2020-09-24 23:00:00,0.9
2020-09-25 02:00:00,4.4
2020-09-25 05:00:00,9.457142857142856
2020-09-25 08:00:00,13.142857142857142
2020-09-25 11:00:00,15.3
2020-09-25 14:00:00,9.9
2020-09-25 17:00:00,7.7
2020-09-25 20:00:00,5.1
2020-09-25 23:00:00,0.5
2020-09-26 02:00:00,1.6
2020-09-26 05:00:00,9.4
2020-09-26 08:00:00,12.0
2020-09-26 11:00:00,13.0
2020-09-26 14:00:00,7.8
2020-09-26 17:00:00,5.1
2020-09-26 20:00:00,3.1
2020-09-26 23:00:00,-0.3
2020-09-27 02:00:00,2.2
2020-09-27 05:00:00,7.8
2020-09-27 08:00:00,10.0
2020-09-27 11:00:00,11.2
2020-09-27 14:00:00,7.1
2020-09-27 17:00:00,4.3
2020-09-27 20:00:00,0.1
2020-09-27 23:00:00,-2.5
2020-09-28 02:00:00,1.1
2020-09-28 05:00:00,7.7
2020-09-28 08:00:00,12.6
2020-09-28 11:00:00,12.6
2020-09-28 14:00:00,7.8
2020-09-28 17:00:00,5.2
2020-09-28 20:00:00,0.2
2020-09-28 23:00:00,-2.8
2020-09-29 02:00:00,1.6
2020-09-29 05:00:00,8.1
2020-09-29 08:00:00,13.1
2020-09-29 11:00:00,13.5
2020-09-29 14:00:00,9.4
2020-09-29 17:00:00,5.1
2020-09-29 20:00:00,-0.4
2020-09-29 23:00:00,-2.3
2020-09-30 02:00:00,-0.5
2020-09-30 05:00:00,8.3
2020-09-30 08:00:00,13.5
2020-09-30 11:00:00,13.5
2020-09-30 14:00:00,9.2
2020-09-30 17:00:00,6.4
2020-09-30 20:00:00,4.8
2020-09-30 23:00:00,2.2
2020-10-01 02:00:00,3.4
2020-10-01 05:00:00,9.2
2020-10-01 08:00:00,12.8
2020-10-01 11:00:00,13.0
2020-10-01 14:00:00,8.3
2020-10-01 17:00:00,6.1
2020-10-01 20:00:00,2.1
2020-10-01 23:00:00,-2.0
2020-10-02 02:00:00,1.9
2020-10-02 05:00:00,8.1
2020-10-02 08:00:00,12.9
2020-10-02 11:00:00,13.6
2020-10-02 14:00:00,7.9
2020-10-02 17:00:00,5.4
2020-10-02 20:00:00,2.7
2020-10-02 23:00:00,-2.7
2020-10-03 02:00:00,2.5
2020-10-03 05:00:00,8.2
2020-10-03 08:00:00,12.0
2020-10-03 11:00:00,13.0
2020-10-03 14:00:00,8.3
2020-10-03 17:00:00,5.6
2020-10-03 20:00:00,0.1
2020-10-03 23:00:00,-2.6
2020-10-04 02:00:00,0.8
2020-10-04 05:00:00,7.3
2020-10-04 08:00:00,11.5
2020-10-04 11:00:00,12.8
2020-10-04 14:00:00,7.8
2020-10-04 17:00:00,5.4
2020-10-04 20:00:00,4.1
2020-10-04 23:00:00,-0.7
2020-10-05 02:00:00,0.4
2020-10-05 05:00:00,7.8
2020-10-05 08:00:00,11.2
2020-10-05 11:00:00,12.6
2020-10-05 14:00:00,7.0
2020-10-05 17:00:00,2.9
2020-10-05 20:00:00,-0.2
2020-10-05 23:00:00,-3.5
2020-10-06 02:00:00,-1.5
2020-10-06 05:00:00,7.7
2020-10-06 08:00:00,12.4
2020-10-06 11:00:00,13.8
2020-10-06 14:00:00,8.5
2020-10-06 17:00:00,5.1
2020-10-06 20:00:00,-0.7
2020-10-06 23:00:00,-3.4
2020-10-07 02:00:00,-0.1
2020-10-07 05:00:00,8.8
2020-10-07 08:00:00,12.6
2020-10-07 11:00:00,14.2
2020-10-07 14:00:00,8.0
2020-10-07 17:00:00,5.6
2020-10-07 20:00:00,-1.3
2020-10-07 23:00:00,-3.4
2020-10-08 02:00:00,-0.1
2020-10-08 05:00:00,8.5
2020-10-08 08:00:00,13.3
2020-10-08 11:00:00,14.0
2020-10-08 14:00:00,8.7
2020-10-08 17:00:00,5.8
2020-10-08 20:00:00,3.1
2020-10-08 23:00:00,-1.8
2020-10-09 02:00:00,0.6
2020-10-09 05:00:00,9.3
2020-10-09 08:00:00,14.7
2020-10-09 11:00:00,14.6
2020-10-09 14:00:00,9.4
2020-10-09 17:00:00,6.5
2020-10-09 20:00:00,0.6
2020-10-09 23:00:00,-3.0
2020-10-10 02:00:00,0.9
2020-10-10 05:00:00,10.3
2020-10-10 08:00:00,14.3
2020-10-10 11:00:00,14.0
2020-10-10 14:00:00,9.2
2020-10-10 17:00:00,5.1
2020-10-10 20:00:00,0.2
2020-10-10 23:00:00,-2.7
2020-10-11 02:00:00,0.2
2020-10-11 05:00:00,9.0
2020-10-11 08:00:00,14.0
2020-10-11 11:00:00,14.1
2020-10-11 14:00:00,9.5
2020-10-11 17:00:00,4.8
2020-10-11 20:00:00,0.4
2020-10-11 23:00:00,-3.5
2020-10-12 02:00:00,0.9
2020-10-12 05:00:00,10.4
2020-10-12 08:00:00,13.5
2020-10-12 11:00:00,13.2
2020-10-12 14:00:00,8.6
2020-10-12 17:00:00,6.1
2020-10-12 20:00:00,2.5
2020-10-12 23:00:00,-3.3
2020-10-13 02:00:00,0.7
2020-10-13 05:00:00,8.2
2020-10-13 08:00:00,12.6
2020-10-13 11:00:00,12.7
2020-10-13 14:00:00,7.4
2020-10-13 17:00:00,5.4
2020-10-13 20:00:00,2.3
2020-10-13 23:00:00,-2.9
2020-10-14 02:00:00,-1.8
2020-10-14 05:00:00,6.8
2020-10-14 08:00:00,11.7
2020-10-14 11:00:00,12.5
2020-10-14 14:00:00,7.0
2020-10-14 17:00:00,3.6
2020-10-14 20:00:00,-1.6
2020-10-14 23:00:00,-4.7
2020-10-15 02:00:00,-0.9
2020-10-15 05:00:00,6.8
2020-10-15 08:00:00,11.9
2020-10-15 11:00:00,12.1
2020-10-15 14:00:00,6.9
2020-10-15 17:00:00,3.1
2020-10-15 20:00:00,-2.0
2020-10-15 23:00:00,-4.0
2020-10-16 02:00:00,-2.7
2020-10-16 05:00:00,6.3
2020-10-16 08:00:00,12.2
2020-10-16 11:00:00,13.2
2020-10-16 14:00:00,6.6
2020-10-16 17:00:00,3.8
2020-10-16 20:00:00,-1.9
2020-10-16 23:00:00,-4.5
2020-10-17 02:00:00,-2.9
2020-10-17 05:00:00,6.2
2020-10-17 08:00:00,12.2
2020-10-17 11:00:00,13.2
2020-10-17 14:00:00,7.4
2020-10-17 17:00:00,3.5
2020-10-17 20:00:00,-3.0
2020-10-17 23:00:00,-6.6
2020-10-18 02:00:00,-1.6
2020-10-18 05:00:00,7.1
2020-10-18 08:00:00,12.0
2020-10-18 11:00:00,11.7
2020-10-18 14:00:00,6.0
2020-10-18 17:00:00,2.0
2020-10-18 20:00:00,-1.9
2020-10-18 23:00:00,-5.7
2020-10-19 02:00:00,-1.8
2020-10-19 05:00:00,4.8
2020-10-19 08:00:00,7.9
2020-10-19 11:00:00,8.9
2020-10-19 14:00:00,2.1
2020-10-19 17:00:00,-0.5
2020-10-19 20:00:00,-3.1
2020-10-19 23:00:00,-5.3
2020-10-20 02:00:00,-3.7
2020-10-20 05:00:00,4.1
2020-10-20 08:00:00,7.6
2020-10-20 11:00:00,8.7
2020-10-20 14:00:00,3.0
2020-10-20 17:00:00,-0.3
2020-10-20 20:00:00,-4.0
2020-10-20 23:00:00,-5.6
2020-10-21 02:00:00,-3.8
2020-10-21 05:00:00,4.0
2020-10-21 08:00:00,8.9
2020-10-21 11:00:00,9.5
2020-10-21 14:00:00,3.1
2020-10-21 17:00:00,2.1
2020-10-21 20:00:00,-0.9
2020-10-21 23:00:00,-5.1
2020-10-22 02:00:00,-3.7
2020-10-22 05:00:00,2.7
2020-10-22 08:00:00,5.9
2020-10-22 11:00:00,5.5
2020-10-22 14:00:00,1.5
2020-10-22 17:00:00,-2.1
2020-10-22 20:00:00,-5.3
2020-10-22 23:00:00,-7.4
2020-10-23 02:00:00,-3.9
2020-10-23 05:00:00,2.5
2020-10-23 08:00:00,6.9
2020-10-23 11:00:00,7.5
2020-10-23 14:00:00,3.3
2020-10-23 17:00:00,0.6
2020-10-23 20:00:00,-2.0
2020-10-23 23:00:00,-8.6
2020-10-24 02:00:00,-5.2
2020-10-24 05:00:00,2.4
2020-10-24 08:00:00,5.7
2020-10-24 11:00:00,5.8
2020-10-24 14:00:00,1.4
2020-10-24 17:00:00,0.4
2020-10-24 20:00:00,-2.1
2020-10-24 23:00:00,-5.8
2020-10-25 02:00:00,-3.6
2020-10-25 05:00:00,1.8
2020-10-25 08:00:00,5.5
2020-10-25 11:00:00,4.6
2020-10-25 14:00:00,1.3
2020-10-25 17:00:00,-2.3
2020-10-25 20:00:00,-5.4
2020-10-25 23:00:00,-8.6
2020-10-26 02:00:00,-6.3
2020-10-26 05:00:00,-0.1
2020-10-26 08:00:00,1.4
2020-10-26 11:00:00,2.2
2020-10-26 14:00:00,-2.2
2020-10-26 17:00:00,-6.5
2020-10-26 20:00:00,-9.0
2020-10-26 23:00:00,-11.5
2020-10-27 02:00:00,-9.5
2020-10-27 05:00:00,-1.4
2020-10-27 08:00:00,2.4
2020-10-27 11:00:00,4.7
2020-10-27 14:00:00,-1.2
2020-10-27 17:00:00,-4.8
2020-10-27 20:00:00,-8.2
2020-10-27 23:00:00,-9.7
2020-10-28 02:00:00,-7.3
2020-10-28 05:00:00,0.6
2020-10-28 08:00:00,6.7
2020-10-28 11:00:00,7.8
2020-10-28 14:00:00,2.0
2020-10-28 17:00:00,-2.8
2020-10-28 20:00:00,-2.0
