index,date,tempm,pressurem,hum,dewptm,conds
7894,2012-12-22 15:00:00,11.0,1017.0,78.0,9.0,2
7895,2012-12-22 18:00:00,10.0,1018.0,91.0,8.0,3
7896,2012-12-22 21:00:00,8.0,1018.0,98.0,8.0,0
7897,2012-12-23 06:00:00,12.0,1021.0,83.0,10.0,0
7898,2012-12-23 09:00:00,17.0,1018.0,58.0,11.0,1
7899,2012-12-23 12:00:00,15.0,1017.0,77.0,12.0,0
7900,2012-12-23 15:00:00,11.0,1019.0,97.0,10.0,0
7901,2012-12-23 18:00:00,11.0,1019.0,97.0,10.0,5
7902,2012-12-23 21:00:00,9.0,1019.0,100.0,9.0,5
7903,2012-12-24 00:00:00,9.0,1017.0,100.0,9.0,5
7904,2012-12-24 03:00:00,9.0,1020.0,100.0,9.0,5
7905,2012-12-24 09:00:00,19.0,1015.0,39.0,8.0,1
7906,2012-12-24 12:00:00,16.0,1015.0,60.0,10.0,1
7907,2012-12-24 21:00:00,7.0,1017.0,98.0,7.0,5
7908,2012-12-25 00:00:00,10.0,1016.0,98.0,9.0,5
7909,2012-12-25 03:00:00,8.0,1018.0,97.0,8.0,5
7910,2012-12-25 06:00:00,11.0,1018.0,69.0,8.0,3
7911,2012-12-25 09:00:00,16.0,1016.0,52.0,8.0,1
7912,2012-12-25 15:00:00,10.0,1016.0,88.0,9.0,3
7913,2012-12-25 18:00:00,11.0,1017.0,92.0,10.0,0
7914,2012-12-25 21:00:00,10.0,1017.0,98.0,9.0,5
7915,2012-12-26 03:00:00,9.0,1017.0,86.0,7.0,2
7916,2012-12-26 06:00:00,12.0,1018.0,69.0,8.0,2
7917,2012-12-26 09:00:00,18.0,1015.0,45.0,9.0,1
7918,2012-12-26 12:00:00,15.0,1015.0,71.0,11.0,2
7919,2012-12-26 15:00:00,12.0,1017.0,79.0,10.0,2
7920,2012-12-26 18:00:00,11.0,1017.0,84.0,9.0,3
7921,2012-12-27 00:00:00,10.0,1016.0,85.0,9.0,5
7922,2012-12-27 15:00:00,11.0,1015.0,82.0,9.0,3
7923,2012-12-27 21:00:00,8.0,1014.0,92.0,7.0,0
7924,2012-12-28 00:00:00,8.0,1013.0,93.0,8.0,5
7925,2012-12-28 03:00:00,8.0,1015.0,87.0,6.0,3
7926,2012-12-28 06:00:00,12.0,1015.0,66.0,8.0,2
7927,2012-12-28 15:00:00,12.0,1012.0,81.0,9.0,2
7928,2012-12-28 18:00:00,12.0,1013.0,67.0,8.0,2
7929,2012-12-29 03:00:00,11.0,1016.0,87.0,9.0,3
7930,2012-12-29 06:00:00,18.0,1016.0,35.0,6.0,8
7931,2012-12-29 09:00:00,21.0,1013.0,33.0,8.0,8
7932,2012-12-29 15:00:00,13.0,1015.0,81.0,10.0,3
7933,2012-12-29 18:00:00,11.0,1016.0,89.0,10.0,0
7934,2012-12-30 03:00:00,9.0,1017.0,97.0,9.0,3
7935,2012-12-30 06:00:00,16.0,1017.0,40.0,6.0,1
7936,2012-12-30 09:00:00,17.0,1014.0,42.0,8.0,8
7937,2012-12-30 12:00:00,15.0,1014.0,57.0,9.0,8
7938,2012-12-30 15:00:00,9.0,1016.0,85.0,8.0,2
7939,2012-12-30 18:00:00,8.0,1016.0,98.0,8.0,2
7940,2012-12-30 21:00:00,8.0,1016.0,100.0,8.0,3
7941,2012-12-31 03:00:00,7.0,1017.0,92.0,6.0,5
7942,2012-12-31 06:00:00,11.0,1017.0,66.0,7.0,1
7943,2012-12-31 09:00:00,13.0,1014.0,60.0,7.0,1
7944,2013-01-01 03:00:00,7.0,1017.0,99.0,7.0,5
7945,2013-01-01 06:00:00,9.0,1018.0,89.0,8.0,0
7946,2013-01-01 09:00:00,14.0,1015.0,57.0,8.0,1
7947,2013-01-01 12:00:00,13.0,1014.0,69.0,9.0,2
7948,2013-01-01 15:00:00,10.0,1015.0,94.0,9.0,0
7949,2013-01-01 21:00:00,7.0,1015.0,99.0,7.0,5
7950,2013-01-02 03:00:00,7.0,1018.0,99.0,7.0,5
7951,2013-01-02 06:00:00,8.0,1019.0,92.0,7.0,5
7952,2013-01-02 12:00:00,9.0,1016.0,80.0,7.0,2
7953,2013-01-02 15:00:00,7.0,1018.0,90.0,6.0,3
7954,2013-01-02 18:00:00,6.0,1018.0,99.0,6.0,5
7955,2013-01-03 00:00:00,7.0,1018.0,99.0,7.0,5
7956,2013-01-03 03:00:00,7.0,1020.0,99.0,7.0,5
7957,2013-01-03 09:00:00,13.0,1018.0,52.0,6.0,1
7958,2013-01-03 15:00:00,7.0,1019.0,84.0,5.0,2
7959,2013-01-03 18:00:00,5.0,1019.0,93.0,4.0,0
7960,2013-01-03 21:00:00,4.0,1018.0,95.0,4.0,5
7961,2013-01-04 03:00:00,4.0,1018.0,98.0,4.0,5
7962,2013-01-04 06:00:00,10.0,1020.0,67.0,6.0,2
7963,2013-01-04 09:00:00,15.0,1016.0,33.0,4.0,1
7964,2013-01-04 12:00:00,13.0,1016.0,52.0,6.0,8
7965,2013-01-04 15:00:00,6.0,1017.0,82.0,5.0,2
7966,2013-01-04 21:00:00,4.0,1016.0,96.0,4.0,0
7967,2013-01-05 00:00:00,5.0,1016.0,97.0,5.0,5
7968,2013-01-05 03:00:00,5.0,1017.0,90.0,4.0,5
7969,2013-01-05 09:00:00,12.0,1015.0,51.0,5.0,1
7970,2013-01-05 15:00:00,6.0,1017.0,88.0,5.0,3
7971,2013-01-05 18:00:00,4.0,1018.0,95.0,4.0,0
7972,2013-01-05 21:00:00,4.0,1016.0,100.0,4.0,5
7973,2013-01-06 03:00:00,5.0,1019.0,85.0,3.0,5
7974,2013-01-06 09:00:00,11.0,1017.0,71.0,8.0,1
7975,2013-01-06 12:00:00,9.0,1017.0,66.0,5.0,1
7976,2013-01-06 15:00:00,6.0,1018.0,92.0,5.0,3
7977,2013-01-06 21:00:00,4.0,1019.0,100.0,4.0,5
7978,2013-01-07 03:00:00,4.0,1020.0,96.0,4.0,5
7979,2013-01-07 06:00:00,7.0,1022.0,68.0,3.0,3
7980,2013-01-07 09:00:00,13.0,1019.0,43.0,4.0,1
7981,2013-01-07 15:00:00,7.0,1020.0,87.0,5.0,2
7982,2013-01-07 21:00:00,4.0,1019.0,99.0,4.0,5
7983,2013-01-08 03:00:00,4.0,1020.0,95.0,4.0,5
7984,2013-01-08 06:00:00,9.0,1020.0,69.0,6.0,2
7985,2013-01-08 09:00:00,14.0,1018.0,33.0,2.0,1
7986,2013-01-08 12:00:00,13.0,1017.0,42.0,4.0,1
7987,2013-01-08 15:00:00,9.0,1018.0,61.0,4.0,1
7988,2013-01-08 18:00:00,7.0,1019.0,68.0,3.0,2
7989,2013-01-08 21:00:00,6.0,1019.0,78.0,4.0,2
7990,2013-01-09 03:00:00,6.0,1020.0,86.0,5.0,3
7991,2013-01-09 09:00:00,21.0,1016.0,15.0,0.0,8
7992,2013-01-09 12:00:00,18.0,1016.0,27.0,4.0,8
7993,2013-01-09 21:00:00,11.0,1016.0,77.0,8.0,2
7994,2013-01-10 00:00:00,9.0,1015.0,70.0,6.0,2
7995,2013-01-10 18:00:00,13.0,1016.0,49.0,6.0,8
7996,2013-01-10 21:00:00,11.0,1016.0,67.0,7.0,2
7997,2013-01-11 03:00:00,11.0,1018.0,65.0,6.0,1
7998,2013-01-11 06:00:00,18.0,1017.0,32.0,6.0,1
7999,2013-01-11 09:00:00,22.0,1015.0,21.0,5.0,8
8000,2013-01-11 12:00:00,20.0,1015.0,31.0,7.0,8
8001,2013-01-11 15:00:00,15.0,1016.0,59.0,9.0,8
8002,2013-01-11 18:00:00,13.0,1016.0,71.0,9.0,2
8003,2013-01-11 21:00:00,11.0,1016.0,80.0,8.0,2
8004,2013-01-12 00:00:00,8.0,1017.0,93.0,8.0,2
8005,2013-01-12 03:00:00,10.0,1019.0,91.0,8.0,3
8006,2013-01-12 09:00:00,11.4,1015.0,78.8,10.0,8
8007,2013-01-12 12:00:00,21.0,1014.0,46.0,12.0,8
8008,2013-01-12 15:00:00,16.0,1015.0,69.0,12.0,2
8009,2013-01-12 18:00:00,15.0,1015.0,72.0,11.0,2
8010,2013-01-12 21:00:00,14.0,1014.0,73.0,10.0,2
8011,2013-01-13 00:00:00,12.0,1013.0,79.0,10.0,2
8012,2013-01-13 03:00:00,12.0,1015.0,83.0,10.0,3
8013,2013-01-13 06:00:00,19.0,1014.0,56.0,13.0,8
8014,2013-01-13 09:00:00,23.0,1012.0,46.0,14.0,8
8015,2013-01-13 15:00:00,16.0,1013.0,89.0,14.0,3
8016,2013-01-13 21:00:00,13.0,1013.0,98.0,13.0,5
8017,2013-01-14 00:00:00,12.0,1014.0,100.0,12.0,5
8018,2013-01-14 03:00:00,11.0,1016.0,98.0,11.0,5
8019,2013-01-14 06:00:00,13.0,1017.0,93.0,12.0,5
8020,2013-01-14 12:00:00,19.0,1014.0,58.0,12.0,1
8021,2013-01-14 15:00:00,13.0,1015.0,86.0,11.0,3
8022,2013-01-14 21:00:00,9.0,1015.0,94.0,9.0,5
8023,2013-01-15 00:00:00,8.0,1015.0,100.0,8.0,5
8024,2013-01-15 03:00:00,9.0,1017.0,95.0,8.0,0
8025,2013-01-15 06:00:00,18.0,1017.0,52.0,10.0,8
8026,2013-01-15 09:00:00,22.0,1015.0,39.0,11.0,1
8027,2013-01-15 12:00:00,21.0,1014.0,45.0,11.0,1
8028,2013-01-15 15:00:00,14.0,1016.0,80.0,11.0,2
8029,2013-01-15 21:00:00,11.0,1017.0,92.0,10.0,3
8030,2013-01-16 00:00:00,10.0,1017.0,98.0,10.0,0
8031,2013-01-16 03:00:00,10.0,1018.0,100.0,10.0,5
8032,2013-01-16 12:00:00,21.0,1015.0,51.0,14.0,1
8033,2013-01-16 15:00:00,15.0,1017.0,85.0,13.0,2
8034,2013-01-16 18:00:00,14.0,1017.0,91.0,12.0,3
8035,2013-01-16 21:00:00,13.0,1016.0,95.0,13.0,3
8036,2013-01-17 03:00:00,16.0,1017.0,87.0,14.0,3
8037,2013-01-17 06:00:00,18.0,1018.0,75.0,15.0,11
8038,2013-01-17 09:00:00,21.0,1014.0,56.0,14.0,1
8039,2013-01-17 15:00:00,16.0,1016.0,79.0,13.0,2
8040,2013-01-17 18:00:00,15.0,1015.0,95.0,14.0,21
8041,2013-01-17 21:00:00,13.0,1015.0,93.0,12.0,2
8042,2013-01-18 00:00:00,13.0,1016.0,100.0,13.0,17
8043,2013-01-18 03:00:00,13.0,1014.0,100.0,13.0,2
8044,2013-01-18 06:00:00,14.0,1014.0,94.0,14.0,6
8045,2013-01-18 09:00:00,16.0,1012.0,94.0,15.0,7
8046,2013-01-18 12:00:00,14.0,1013.0,71.0,11.0,2
8047,2013-01-18 15:00:00,13.0,1018.0,94.0,12.0,2
8048,2013-01-19 03:00:00,10.0,1022.0,96.0,10.0,0
8049,2013-01-19 06:00:00,16.0,1022.0,65.0,11.0,1
8050,2013-01-19 09:00:00,18.0,1020.0,29.0,5.0,8
8051,2013-01-19 15:00:00,12.0,1022.0,82.0,10.0,2
8052,2013-01-19 18:00:00,10.0,1022.0,91.0,9.0,2
8053,2013-01-19 21:00:00,9.0,1022.0,97.0,9.0,2
8054,2013-01-20 00:00:00,9.0,1020.0,96.0,8.0,2
8055,2013-01-20 03:00:00,8.0,1021.0,96.0,7.0,0
8056,2013-01-20 06:00:00,13.0,1022.0,66.0,8.0,1
8057,2013-01-20 09:00:00,17.0,1019.0,45.0,8.0,8
8058,2013-01-20 15:00:00,12.0,1020.0,76.0,9.0,2
8059,2013-01-20 18:00:00,11.0,1020.0,74.0,7.0,2
8060,2013-01-20 21:00:00,9.0,1020.0,74.0,6.0,2
8061,2013-01-21 03:00:00,8.0,1022.0,83.0,6.0,2
8062,2013-01-21 12:00:00,17.0,1020.0,34.0,5.0,8
8063,2013-01-21 15:00:00,12.0,1021.0,81.0,9.0,2
8064,2013-01-21 18:00:00,10.0,1021.0,87.0,8.0,2
8065,2013-01-21 21:00:00,9.0,1021.0,100.0,9.0,0
8066,2013-01-22 00:00:00,6.0,1021.0,95.0,6.0,0
8067,2013-01-22 03:00:00,7.0,1023.0,84.0,5.0,3
8068,2013-01-22 06:00:00,17.0,1021.4,31.0,4.0,8
8069,2013-01-22 15:00:00,11.0,1022.0,82.0,9.0,2
8070,2013-01-22 18:00:00,9.0,1022.0,88.0,8.0,2
8071,2013-01-22 21:00:00,7.0,1021.0,98.0,7.0,3
8072,2013-01-23 06:00:00,17.0,1022.0,38.0,6.0,8
8073,2013-01-23 09:00:00,20.0,1019.0,29.0,6.0,8
8074,2013-01-23 12:00:00,18.0,1019.0,35.0,7.0,8
8075,2013-01-23 15:00:00,11.0,1021.0,75.0,9.0,2
8076,2013-01-23 18:00:00,9.0,1022.0,89.0,8.0,2
8077,2013-01-23 21:00:00,9.0,1020.0,95.0,8.0,2
8078,2013-01-24 00:00:00,7.0,1021.0,93.0,6.0,3
8079,2013-01-24 03:00:00,8.0,1023.0,95.0,7.0,3
8080,2013-01-24 06:00:00,18.0,1022.0,37.0,7.0,1
8081,2013-01-24 09:00:00,20.0,1019.0,30.0,6.0,1
8082,2013-01-24 12:00:00,19.0,1018.0,34.0,7.0,8
8083,2013-01-24 15:00:00,11.0,1020.0,75.0,9.0,2
8084,2013-01-25 03:00:00,9.0,1022.0,83.0,6.0,3
8085,2013-01-25 06:00:00,18.0,1021.0,28.0,4.0,8
8086,2013-01-25 15:00:00,12.0,1020.0,74.0,8.0,2
8087,2013-01-25 18:00:00,10.0,1020.0,83.0,8.0,2
8088,2013-01-26 00:00:00,8.0,1019.0,92.0,7.0,2
8089,2013-01-26 03:00:00,9.0,1021.0,72.0,6.0,2
8090,2013-01-26 06:00:00,17.0,1021.0,30.0,4.0,8
8091,2013-01-26 12:00:00,19.0,1018.0,30.0,6.0,8
8092,2013-01-26 15:00:00,14.0,1019.0,69.0,9.0,2
8093,2013-01-26 21:00:00,9.0,1020.0,92.0,8.0,2
8094,2013-01-27 00:00:00,8.0,1019.0,86.0,7.0,2
8095,2013-01-27 03:00:00,9.0,1020.0,76.0,6.0,2
8096,2013-01-27 09:00:00,22.0,1017.0,24.0,6.0,8
8097,2013-01-27 12:00:00,20.0,1017.0,30.0,6.0,8
8098,2013-01-27 15:00:00,12.0,1018.0,70.0,8.0,2
8099,2013-01-27 18:00:00,10.0,1018.0,86.0,8.0,2
8100,2013-01-27 21:00:00,9.0,1018.0,87.0,8.0,2
8101,2013-01-28 03:00:00,10.0,1019.0,83.0,8.0,2
8102,2013-01-28 06:00:00,18.0,1019.0,34.0,6.0,8
8103,2013-01-28 09:00:00,21.0,1017.0,24.0,5.0,8
8104,2013-01-28 12:00:00,20.0,1016.0,28.0,6.0,8
8105,2013-01-28 15:00:00,12.0,1018.0,74.0,8.0,2
8106,2013-01-28 21:00:00,8.0,1018.0,93.0,8.0,2
8107,2013-01-29 00:00:00,8.0,1017.0,87.0,6.0,2
8108,2013-01-29 03:00:00,11.0,1017.0,74.0,7.0,2
8109,2013-01-29 06:00:00,20.0,1018.0,40.0,9.0,1
8110,2013-01-29 09:00:00,23.0,1015.0,26.0,7.0,1
8111,2013-01-29 12:00:00,21.0,1015.0,35.0,9.0,1
8112,2013-01-29 15:00:00,12.0,1017.0,81.0,10.0,2
8113,2013-01-29 18:00:00,10.0,1017.0,88.0,9.0,2
8114,2013-01-29 21:00:00,8.0,1017.0,93.0,8.0,2
8115,2013-01-30 00:00:00,7.0,1017.0,96.0,7.0,2
8116,2013-01-30 03:00:00,8.0,1018.0,96.0,7.0,3
8117,2013-01-30 06:00:00,21.0,1019.0,36.0,10.0,8
8118,2013-01-30 09:00:00,24.0,1016.0,32.0,10.0,1
8119,2013-01-30 12:00:00,21.0,1017.0,51.0,13.0,1
8120,2013-01-30 18:00:00,12.0,1019.0,89.0,10.0,3
8121,2013-01-30 21:00:00,10.0,1019.0,93.0,9.0,0
8122,2013-01-31 03:00:00,9.0,1020.0,97.0,9.0,0
8123,2013-01-31 06:00:00,18.0,1020.0,66.0,14.0,3
8124,2013-01-31 09:00:00,22.0,1017.0,33.0,9.0,1
8125,2013-01-31 12:00:00,20.0,1016.0,42.0,10.0,1
8126,2013-01-31 18:00:00,12.0,1019.0,90.0,11.0,0
8127,2013-02-01 00:00:00,9.0,1012.0,96.0,8.0,0
8128,2013-02-01 09:00:00,23.0,1016.0,35.0,11.0,1
8129,2013-02-01 12:00:00,21.0,1016.0,59.0,15.0,1
8130,2013-02-01 15:00:00,15.0,1018.0,84.0,13.0,2
8131,2013-02-01 21:00:00,12.0,1018.0,91.0,11.0,5
8132,2013-02-02 00:00:00,13.0,1017.0,95.0,13.0,5
8133,2013-02-02 03:00:00,15.0,1018.0,92.0,14.0,3
8134,2013-02-02 06:00:00,21.0,1019.0,54.0,13.0,1
8135,2013-02-02 09:00:00,24.0,1016.0,39.0,13.0,1
8136,2013-02-02 15:00:00,16.0,1017.0,86.0,14.0,2
8137,2013-02-02 18:00:00,13.0,1017.0,88.0,12.0,2
8138,2013-02-02 21:00:00,12.0,1016.0,89.0,11.0,0
8139,2013-02-03 00:00:00,11.0,1016.0,93.0,10.0,0
8140,2013-02-03 03:00:00,12.0,1017.0,91.0,11.0,3
8141,2013-02-03 09:00:00,26.0,1014.0,22.0,8.0,8
8142,2013-02-03 12:00:00,22.0,1013.0,34.0,10.0,8
8143,2013-02-03 15:00:00,19.0,1016.0,64.0,14.0,6
8144,2013-02-03 18:00:00,18.0,1016.0,78.0,16.0,6
8145,2013-02-03 21:00:00,18.0,1015.0,77.0,15.0,2
8146,2013-02-04 00:00:00,17.0,1013.0,78.0,14.0,2
8147,2013-02-04 03:00:00,18.0,1014.0,66.0,13.0,1
8148,2013-02-04 06:00:00,19.0,1017.0,74.0,15.0,8
8149,2013-02-04 09:00:00,18.0,1015.0,73.0,15.0,7
8150,2013-02-04 12:00:00,18.0,1014.0,68.0,13.0,8
8151,2013-02-04 15:00:00,17.0,1016.0,70.0,13.0,2
8152,2013-02-04 21:00:00,15.0,1013.0,91.0,14.0,2
8153,2013-02-05 00:00:00,15.0,1013.0,98.0,15.0,11
8154,2013-02-05 03:00:00,16.0,1016.0,100.0,16.0,11
8155,2013-02-05 06:00:00,16.0,1017.0,98.0,16.0,6
8156,2013-02-05 09:00:00,17.0,1016.0,93.0,16.0,2
8157,2013-02-05 12:00:00,18.0,1015.0,83.0,16.0,2
8158,2013-02-05 15:00:00,17.0,1018.0,83.0,15.0,2
8159,2013-02-05 18:00:00,17.0,1019.0,90.0,16.0,2
8160,2013-02-05 21:00:00,17.0,1017.0,94.0,16.0,7
8161,2013-02-06 03:00:00,17.0,1019.0,99.0,17.0,3
8162,2013-02-06 06:00:00,17.0,1020.0,93.0,16.0,2
8163,2013-02-06 09:00:00,20.0,1017.0,42.0,10.0,8
8164,2013-02-06 12:00:00,19.0,1017.0,46.0,11.0,8
8165,2013-02-06 15:00:00,15.0,1019.0,75.0,12.0,2
8166,2013-02-06 21:00:00,12.0,1020.0,73.0,9.0,2
8167,2013-02-07 03:00:00,11.0,1021.0,78.0,9.0,2
8168,2013-02-07 06:00:00,18.0,1021.0,47.0,9.0,8
8169,2013-02-07 09:00:00,20.0,1017.0,36.0,8.0,8
8170,2013-02-07 12:00:00,19.0,1016.0,44.0,10.0,8
8171,2013-02-07 21:00:00,10.0,1018.0,92.0,10.0,2
8172,2013-02-08 00:00:00,10.0,1017.0,93.0,9.0,2
8173,2013-02-08 03:00:00,10.0,1018.0,82.0,8.0,2
8174,2013-02-08 06:00:00,18.0,1018.0,50.0,10.0,1
8175,2013-02-08 12:00:00,20.0,1015.0,36.0,8.0,8
8176,2013-02-08 15:00:00,15.0,1017.0,72.0,11.0,2
8177,2013-02-08 18:00:00,13.0,1018.0,80.0,10.0,2
8178,2013-02-08 21:00:00,12.0,1017.0,80.0,9.0,2
8179,2013-02-09 00:00:00,11.0,1017.0,82.0,8.0,2
8180,2013-02-09 03:00:00,11.0,1018.0,79.0,9.0,2
8181,2013-02-09 06:00:00,18.0,1018.0,45.0,9.0,1
8182,2013-02-09 09:00:00,22.0,1016.0,27.0,7.0,8
8183,2013-02-09 12:00:00,21.0,1015.0,34.0,8.0,8
8184,2013-02-09 15:00:00,14.0,1017.0,72.0,10.0,2
8185,2013-02-09 18:00:00,11.0,1017.0,90.0,10.0,2
8186,2013-02-10 00:00:00,8.0,1016.0,95.0,8.0,3
8187,2013-02-10 03:00:00,10.0,1019.0,92.0,10.0,0
8188,2013-02-10 06:00:00,20.0,1019.0,40.0,9.0,8
8189,2013-02-10 09:00:00,23.0,1017.0,34.0,10.0,8
8190,2013-02-10 12:00:00,21.0,1016.0,46.0,12.0,8
8191,2013-02-10 15:00:00,15.0,1017.0,84.0,13.0,2
8192,2013-02-10 18:00:00,13.0,1017.0,89.0,12.0,2
8193,2013-02-10 21:00:00,12.0,1016.0,92.0,11.0,5
8194,2013-02-11 00:00:00,10.0,1017.0,95.0,9.0,5
8195,2013-02-11 03:00:00,10.0,1019.0,98.0,9.0,5
8196,2013-02-11 06:00:00,20.0,1019.0,38.0,10.0,8
8197,2013-02-11 09:00:00,23.0,1015.0,29.0,8.0,8
8198,2013-02-11 12:00:00,22.0,1014.0,38.0,10.0,8
8199,2013-02-11 15:00:00,16.0,1016.0,78.0,13.0,2
8200,2013-02-11 18:00:00,14.0,1016.0,93.0,12.0,2
8201,2013-02-11 21:00:00,12.0,1016.0,95.0,12.0,2
8202,2013-02-12 00:00:00,11.0,1017.0,91.0,11.0,3
8203,2013-02-12 03:00:00,12.0,1020.0,94.0,11.0,2
8204,2013-02-12 06:00:00,19.0,1020.0,46.0,11.0,1
8205,2013-02-12 09:00:00,23.0,1016.0,26.0,7.0,8
8206,2013-02-12 15:00:00,15.0,1016.0,74.0,12.0,2
8207,2013-02-12 21:00:00,12.0,1016.0,91.0,11.0,2
8208,2013-02-13 00:00:00,12.0,1016.0,94.0,11.0,2
8209,2013-02-13 03:00:00,12.0,1018.0,84.0,10.0,2
8210,2013-02-13 06:00:00,21.0,1018.0,29.0,8.0,-1
8211,2013-02-13 12:00:00,23.0,1014.0,34.0,10.0,8
8212,2013-02-13 15:00:00,17.0,1015.0,70.0,13.0,2
8213,2013-02-13 18:00:00,15.0,1016.0,87.0,13.0,2
8214,2013-02-13 21:00:00,14.0,1015.0,93.0,13.0,2
8215,2013-02-14 00:00:00,12.0,1015.0,90.0,11.0,2
8216,2013-02-14 03:00:00,14.0,1016.0,77.0,10.0,2
8217,2013-02-14 06:00:00,23.0,1016.0,32.0,10.0,8
8218,2013-02-14 12:00:00,24.0,1012.0,26.0,8.0,8
8219,2013-02-14 15:00:00,17.0,1013.0,70.0,13.0,2
8220,2013-02-14 21:00:00,14.0,1013.0,88.0,12.0,2
8221,2013-02-15 00:00:00,16.0,1012.0,89.0,14.0,2
8222,2013-02-15 03:00:00,16.0,1014.0,77.0,13.0,2
8223,2013-02-15 06:00:00,23.0,1014.0,40.0,12.0,8
8224,2013-02-15 09:00:00,21.0,1011.0,47.0,12.0,8
8225,2013-02-15 12:00:00,20.0,1009.0,65.0,15.0,11
8226,2013-02-15 15:00:00,19.0,1010.0,74.0,15.0,2
8227,2013-02-16 00:00:00,15.0,1010.0,96.0,14.0,6
8228,2013-02-16 03:00:00,15.0,1009.0,91.0,14.0,2
8229,2013-02-16 06:00:00,16.0,1007.0,85.0,14.0,2
8230,2013-02-16 12:00:00,15.0,1004.0,90.0,13.0,2
8231,2013-02-16 15:00:00,14.0,1008.0,92.0,13.0,7
8232,2013-02-16 18:00:00,13.0,1009.0,95.0,13.0,7
8233,2013-02-16 21:00:00,13.0,1009.0,100.0,13.0,7
8234,2013-02-17 00:00:00,13.0,1009.0,100.0,13.0,2
8235,2013-02-17 03:00:00,13.0,1012.0,97.0,13.0,7
8236,2013-02-17 09:00:00,17.0,1012.0,73.0,13.0,2
8237,2013-02-17 15:00:00,15.0,1014.0,85.0,13.0,2
8238,2013-02-17 18:00:00,13.0,1015.0,91.0,12.0,2
8239,2013-02-17 21:00:00,11.0,1014.0,94.0,11.0,3
8240,2013-02-18 03:00:00,11.0,1017.0,100.0,11.0,5
8241,2013-02-18 06:00:00,18.0,1017.0,60.0,12.0,8
8242,2013-02-18 09:00:00,20.0,1016.0,57.0,13.0,8
8243,2013-02-18 15:00:00,16.0,1016.0,84.0,14.0,2
8244,2013-02-18 21:00:00,13.0,1015.0,91.0,12.0,2
8245,2013-02-19 00:00:00,12.0,1015.0,98.0,12.0,2
8246,2013-02-19 03:00:00,13.0,1016.0,93.0,12.0,2
8247,2013-02-19 06:00:00,18.0,1017.0,79.0,15.0,2
8248,2013-02-19 09:00:00,22.0,1014.0,47.0,13.0,8
8249,2013-02-19 15:00:00,18.0,1015.0,70.0,14.0,2
8250,2013-02-19 18:00:00,15.0,1017.0,92.0,14.0,2
8251,2013-02-19 21:00:00,13.0,1016.0,95.0,13.0,2
8252,2013-02-20 03:00:00,13.0,1019.0,95.0,13.0,3
8253,2013-02-20 06:00:00,21.0,1019.0,56.0,14.0,8
8254,2013-02-20 09:00:00,22.0,1016.0,46.0,13.0,8
8255,2013-02-20 12:00:00,22.0,1015.0,54.0,14.0,8
8256,2013-02-20 15:00:00,17.0,1017.0,87.0,15.0,2
8257,2013-02-20 18:00:00,15.0,1017.0,91.0,14.0,2
8258,2013-02-20 21:00:00,14.0,1016.0,94.0,13.0,0
8259,2013-02-21 00:00:00,13.0,1016.0,100.0,13.0,5
8260,2013-02-21 06:00:00,22.0,1017.0,56.0,15.0,8
8261,2013-02-21 09:00:00,25.0,1014.0,35.0,13.0,8
8262,2013-02-21 12:00:00,25.0,1013.0,47.0,15.0,8
8263,2013-02-21 15:00:00,19.0,1015.0,73.0,16.0,2
8264,2013-02-21 18:00:00,18.0,1017.0,80.0,16.0,2
8265,2013-02-21 21:00:00,18.0,1016.0,80.0,15.0,2
8266,2013-02-22 00:00:00,17.0,1016.0,86.0,15.0,10
8267,2013-02-22 03:00:00,17.0,1019.0,75.0,13.0,2
8268,2013-02-22 06:00:00,23.0,1020.0,47.0,14.0,8
8269,2013-02-22 09:00:00,26.0,1015.0,40.0,15.0,8
8270,2013-02-22 12:00:00,24.0,1014.0,44.0,15.0,8
8271,2013-02-22 15:00:00,20.0,1015.0,68.0,16.0,8
8272,2013-02-22 18:00:00,19.0,1015.0,78.0,16.0,2
8273,2013-02-22 21:00:00,18.0,1014.0,87.0,16.0,2
8274,2013-02-23 00:00:00,18.0,1014.0,73.0,14.0,7
8275,2013-02-23 06:00:00,18.0,1017.0,70.0,14.0,2
8276,2013-02-23 09:00:00,20.0,1015.0,59.0,14.0,6
8277,2013-02-23 12:00:00,21.0,1015.0,59.0,15.0,8
8278,2013-02-23 15:00:00,18.0,1018.0,76.0,15.0,2
8279,2013-02-23 18:00:00,14.0,1020.0,90.0,13.0,6
8280,2013-02-23 21:00:00,13.0,1018.0,97.0,12.0,2
8281,2013-02-24 00:00:00,13.0,1018.0,95.0,12.0,2
8282,2013-02-24 03:00:00,13.0,1020.0,95.0,13.0,2
8283,2013-02-24 09:00:00,23.0,1019.0,47.0,14.0,8
8284,2013-02-24 12:00:00,22.0,1017.0,53.0,14.0,8
8285,2013-02-24 15:00:00,17.0,1019.0,77.0,14.0,2
8286,2013-02-24 18:00:00,16.0,1020.0,89.0,14.0,2
8287,2013-02-24 21:00:00,14.0,1019.0,96.0,13.0,2
8288,2013-02-25 00:00:00,12.0,1018.0,98.0,12.0,2
8289,2013-02-25 03:00:00,13.0,1020.0,95.0,13.0,2
8290,2013-02-25 06:00:00,20.0,1020.0,47.0,12.0,8
8291,2013-02-25 09:00:00,24.0,1017.0,37.0,12.0,8
8292,2013-02-25 12:00:00,23.0,1016.0,43.0,13.0,8
